Id,SalePrice
2735,133349.2571325119
2736,146652.67915381983
2737,117859.43634603878
2738,142265.73510426708
2739,159040.13937383555
2740,136413.81434219077
2741,137302.8465586207
2742,153302.6682994794
2743,154368.10065290038
2744,157519.29285993343
2745,142329.39970674532
2746,135334.27948790387
2747,146412.62122449305
2748,128353.92434953302
2749,128737.93247991672
2750,126618.13242537115
2751,131106.6793559082
2752,183791.53046161332
2753,150583.89823682263
2754,237896.8742638734
2755,139711.29705349883
2756,98113.76321477696
2757,71493.14638237077
2758,93304.80140969866
2759,160556.85120966067
2760,119728.86334745145
2761,139026.99084657303
2762,143295.60374437398
2763,193941.14437280397
2764,150666.63819846822
2765,287225.4195231634
2766,142453.81735751894
2767,83002.354805284
2768,122162.59184157316
2769,124084.74306655454
2770,143622.36089456474
2771,106955.82529492966
2772,110751.50653883892
2773,157283.17958821668
2774,139400.6707955113
2775,112452.02606668687
2776,141611.21892939828
2777,143307.8279116658
2778,112487.09878652781
2779,116904.78039132162
2780,89816.4192558043
2781,91208.84819376004
2782,94081.00118964203
2783,95861.40226783189
2784,122900.84180174356
2785,136224.34811675182
2786,67539.63669138815
2787,123155.69311031957
2788,73915.95312396181
2789,166644.2264065629
2790,95415.94477641636
2791,110134.41593079653
2792,65466.40327835252
2793,159752.00676216473
2794,95132.86327978568
2795,120875.6759719456
2796,94959.62699193173
2797,197118.07512117494
2798,98891.49740685085
2799,110773.71159562934
2800,68362.79656005136
2801,100406.82727623585
2802,125078.6985189571
2803,166184.63671951223
2804,136095.9356411455
2805,98390.11999809873
2806,86278.3572020054
2807,160346.58843772122
2808,143019.44573323915
2809,131828.32982687236
2810,123210.28850749022
2811,153353.60437666264
2812,168264.1798442465
2813,161004.71373210274
2814,163582.47222210956
2815,94728.61143210957
2816,224813.9395033686
2817,141258.07636746886
2818,134941.4108101672
2819,173477.25598254468
2820,136432.57268895846
2821,106338.16987313953
2822,193585.93204633213
2823,336661.7519014902
2824,179131.44848683392
2825,143194.2787190433
2826,131542.82383295847
2827,140341.56385774727
2828,214621.10637770026
2829,210275.39523390357
2830,232810.69943884417
2831,168017.37414570822
2832,253154.98704873296
2833,301469.8450710937
2834,224833.5252576379
2835,222282.81935589778
2836,188250.08077029118
2837,152014.203480218
2838,151766.31884131566
2839,172896.805997895
2840,202427.3074469431
2841,201291.72317392408
2842,227371.09779541986
2843,151718.70713731478
2844,169230.45505548603
2845,128445.87331989012
2846,205887.3514600537
2847,203895.89886459932
2848,218458.17225454916
2849,199760.73874807142
2850,273447.4747018766
2851,216646.59963512697
2852,231607.61895017917
2853,230801.4034770426
2854,135359.4368964422
2855,201893.4558100404
2856,203665.35934450477
2857,187501.3800612309
2858,208059.73292185873
2859,118334.05147499306
2860,130863.65137614103
2861,122933.30662459198
2862,190192.95241905955
2863,131057.38797075479
2864,235548.6008522864
2865,144897.8869069484
2866,152910.0742888104
2867,104514.15613703249
2868,98507.66712921624
2869,110150.84418131338
2870,128238.36924313012
2871,85994.12575132126
2872,52234.222985658686
2873,104554.45651707874
2874,139257.19524654627
2875,117064.05251678177
2876,169951.19865185715
2877,148455.91174538134
2878,168320.56606517616
2879,133945.33001183765
2880,105215.58527429476
2881,156918.08411113566
2882,173152.75955822665
2883,195948.16678098656
2884,202486.7824513672
2885,192634.58237917448
2886,235223.05634912598
2887,93434.45363953749
2888,134846.3553136633
2889,61755.9029441251
2890,77368.56452774319
2891,133416.39882210453
2892,58269.30820026914
2893,87111.63839283015
2894,62330.20215506356
2895,331872.7101945782
2896,281880.68897340674
2897,207628.88331545517
2898,155166.06073877038
2899,206400.1235959012
2900,156868.74996551685
2901,209387.45010991616
2902,173707.51106578967
2903,320023.3616999362
2904,353849.83042144973
2905,90036.48083790211
2906,188193.06119255032
2907,107845.13949813152
2908,128755.28466136455
2909,157569.6007421772
2910,80249.06551060795
2911,82201.63361294949
2912,143486.4414973366
2913,79358.73565374616
2914,81290.297312946
2915,89373.9278305713
2916,79354.56312623629
2917,163386.42878234148
2918,117814.49975437422
2919,220551.27298070877
